Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Sum of Units Sold,Sum of Price Per Unit,Sum of Total Sales,Sum of Discount Percentage,Discount Value,Net Sales
25-03-2021,18,0,P028,2,349,698,0,0,698
25-03-2022,42,0,P005,1,92499,92499,0,0,92499
25-03-2023,23,0,P009,3,3499,10497,0,0,10497
25-03-2023,26,0,P020,1,12999,12999,0,0,12999
25-04-2020,13,PR001,P023,1,1499,1499,20,299.8,1199.2
25-04-2021,17,PR001,P029,1,99,99,20,19.8,79.2
25-04-2022,10,PR001,P012,3,2999,8997,20,1799.4,7197.6
25-04-2023,27,PR001,P018,2,2299,4598,20,919.6,3678.4
25-04-2023,27,PR001,P020,1,12999,12999,20,2599.8,10399.2
25-05-2020,16,PR001,P011,3,1499,4497,20,899.4,3597.6
25-05-2020,35,PR001,P028,2,349,698,20,139.6,558.4
25-05-2021,13,PR001,P029,3,99,297,20,59.4,237.6
25-05-2021,31,PR001,P015,2,8499,16998,20,3399.6,13598.4
25-05-2021,41,PR001,P018,1,2299,2299,20,459.8,1839.2
25-05-2021,7,PR001,P010,3,2199,6597,20,1319.4,5277.6
25-05-2022,21,PR001,P019,2,5999,11998,20,2399.6,9598.4
25-05-2023,1,PR001,P026,1,5499,5499,20,1099.8,4399.2
25-05-2023,20,PR001,P016,1,24999,24999,20,4999.8,19999.2
25-05-2023,3,PR001,P024,2,2799,5598,20,1119.6,4478.4
25-05-2023,45,PR001,P021,2,1299,2598,20,519.6,2078.4
25-05-2023,48,PR001,P005,3,92499,277497,20,55499.4,221997.6
25-06-2020,32,0,P027,1,699,699,0,0,699
25-06-2021,18,0,P027,2,699,1398,0,0,1398
25-06-2021,2,0,P023,3,1499,4497,0,0,4497
25-06-2021,6,0,P026,2,5499,10998,0,0,10998
25-06-2022,10,0,P007,1,6999,6999,0,0,6999
25-06-2022,2,0,P002,1,69999,69999,0,0,69999
25-06-2023,2,0,P026,2,5499,10998,0,0,10998
25-07-2020,35,PR004,P016,3,24999,74997,50,37498.5,37498.5
25-07-2020,35,PR004,P026,1,5499,5499,50,2749.5,2749.5
25-07-2020,43,PR004,P017,3,10499,31497,50,15748.5,15748.5
25-07-2021,30,PR004,P016,2,24999,49998,50,24999,24999
25-07-2022,32,0,P030,2,399,798,0,0,798
25-07-2022,45,0,P006,3,7499,22497,0,0,22497
25-07-2023,3,0,P010,2,2199,4398,0,0,4398
25-07-2023,30,0,P028,2,349,698,0,0,698
25-08-2020,11,0,P030,3,399,1197,0,0,1197
25-08-2020,4,0,P027,1,699,699,0,0,699
25-08-2021,11,0,P003,2,89999,179998,0,0,179998
25-08-2021,13,0,P024,3,2799,8397,0,0,8397
25-08-2021,5,0,P006,1,7499,7499,0,0,7499
25-08-2022,1,0,P014,2,4999,9998,0,0,9998
25-08-2022,17,0,P009,1,3499,3499,0,0,3499
25-08-2023,11,0,P015,1,8499,8499,0,0,8499
25-08-2023,37,0,P014,1,4999,4999,0,0,4999
25-09-2020,44,0,P014,1,4999,4999,0,0,4999
25-09-2020,45,0,P004,1,64999,64999,0,0,64999
25-09-2021,17,0,P028,1,349,349,0,0,349
25-09-2021,29,0,P008,3,5499,16497,0,0,16497
25-09-2021,3,0,P004,2,64999,129998,0,0,129998
25-09-2022,12,0,P020,2,12999,25998,0,0,25998
25-09-2022,24,0,P029,2,99,198,0,0,198
25-09-2022,6,0,P022,3,1999,5997,0,0,5997
25-09-2023,21,0,P006,3,7499,22497,0,0,22497
25-09-2023,27,0,P012,2,2999,5998,0,0,5998
25-10-2020,15,0,P004,3,64999,194997,0,0,194997
25-10-2020,29,0,P026,2,5499,10998,0,0,10998
25-10-2021,2,0,P002,2,69999,139998,0,0,139998
25-10-2021,28,0,P022,3,1999,5997,0,0,5997
25-10-2021,3,0,P013,3,15999,47997,0,0,47997
25-10-2021,46,0,P008,1,5499,5499,0,0,5499
25-10-2022,24,0,P018,1,2299,2299,0,0,2299
25-10-2022,3,0,P029,3,99,297,0,0,297
25-10-2023,1,0,P024,1,2799,2799,0,0,2799
25-10-2023,28,0,P006,3,7499,22497,0,0,22497
25-10-2023,44,0,P020,3,12999,38997,0,0,38997
25-10-2023,7,0,P024,2,2799,5598,0,0,5598
25-11-2020,24,0,P013,1,15999,15999,0,0,15999
25-11-2021,19,0,P007,1,6999,6999,0,0,6999
25-11-2021,34,0,P011,1,1499,1499,0,0,1499
25-11-2022,38,0,P012,1,2999,2999,0,0,2999
25-11-2022,6,0,P020,2,12999,25998,0,0,25998
25-11-2023,32,0,P006,2,7499,14998,0,0,14998
25-12-2020,36,0,P001,2,79999,159998,0,0,159998
25-12-2020,41,0,P017,1,10499,10499,0,0,10499
25-12-2021,16,0,P029,2,99,198,0,0,198
25-12-2022,18,0,P019,3,5999,17997,0,0,17997
25-12-2023,12,PR005,P017,2,10499,20998,70,14698.6,6299.4
25-12-2023,19,PR005,P002,2,69999,139998,70,97998.6,41999.4
25-12-2023,45,PR005,P023,1,1499,1499,70,1049.3,449.7
26-01-2020,48,0,P021,1,1299,1299,0,0,1299
26-01-2021,13,0,P007,1,6999,6999,0,0,6999
26-01-2021,17,0,P004,3,64999,194997,0,0,194997
26-01-2021,21,0,P002,1,69999,69999,0,0,69999
26-01-2022,25,0,P005,3,92499,277497,0,0,277497
26-01-2022,27,0,P007,1,6999,6999,0,0,6999
26-01-2022,38,0,P018,1,2299,2299,0,0,2299
26-01-2022,47,0,P027,2,699,1398,0,0,1398
26-01-2022,5,0,P017,2,10499,20998,0,0,20998
26-01-2023,11,0,P008,1,5499,5499,0,0,5499
26-02-2020,16,0,P030,3,399,1197,0,0,1197
26-02-2020,38,0,P017,1,10499,10499,0,0,10499
26-02-2020,48,0,P018,2,2299,4598,0,0,4598
26-02-2020,5,0,P013,1,15999,15999,0,0,15999
26-02-2022,27,0,P023,2,1499,2998,0,0,2998
26-02-2022,36,0,P008,1,5499,5499,0,0,5499
26-02-2022,5,0,P011,3,1499,4497,0,0,4497
26-02-2023,13,0,P003,2,89999,179998,0,0,179998
26-02-2023,30,0,P001,2,79999,159998,0,0,159998
26-02-2023,7,0,P026,3,5499,16497,0,0,16497
26-03-2021,10,0,P026,1,5499,5499,0,0,5499
26-03-2021,28,0,P026,1,5499,5499,0,0,5499
26-03-2021,35,0,P024,2,2799,5598,0,0,5598
26-03-2021,47,0,P026,1,5499,5499,0,0,5499
26-03-2023,23,0,P029,3,99,297,0,0,297
26-03-2023,46,0,P010,2,2199,4398,0,0,4398
26-04-2020,20,PR001,P022,3,1999,5997,20,1199.4,4797.6
26-04-2020,22,PR001,P015,3,8499,25497,20,5099.4,20397.6
26-04-2020,23,PR001,P015,2,8499,16998,20,3399.6,13598.4
26-04-2020,3,PR001,P005,3,92499,277497,20,55499.4,221997.6
26-04-2020,33,PR001,P028,1,349,349,20,69.8,279.2
26-04-2020,50,PR001,P007,2,6999,13998,20,2799.6,11198.4
26-04-2021,15,PR001,P005,3,92499,277497,20,55499.4,221997.6
26-04-2021,20,PR001,P009,3,3499,10497,20,2099.4,8397.6
26-04-2021,23,PR001,P014,2,4999,9998,20,1999.6,7998.4
26-04-2021,5,PR001,P002,2,69999,139998,20,27999.6,111998.4
26-04-2022,23,PR001,P003,2,89999,179998,20,35999.6,143998.4
26-04-2022,37,PR001,P016,3,24999,74997,20,14999.4,59997.6
26-04-2023,28,PR001,P029,1,99,99,20,19.8,79.2
26-04-2023,33,PR001,P020,2,12999,25998,20,5199.6,20798.4
26-04-2023,37,PR001,P022,2,1999,3998,20,799.6,3198.4
26-04-2023,4,PR001,P029,2,99,198,20,39.6,158.4
26-04-2023,43,PR001,P003,2,89999,179998,20,35999.6,143998.4
26-05-2020,2,PR001,P012,2,2999,5998,20,1199.6,4798.4
26-05-2020,25,PR001,P001,3,79999,239997,20,47999.4,191997.6
26-05-2020,3,PR001,P001,1,79999,79999,20,15999.8,63999.2
26-05-2020,33,PR001,P029,1,99,99,20,19.8,79.2
26-05-2021,32,PR001,P011,2,1499,2998,20,599.6,2398.4
26-05-2021,34,PR001,P030,2,399,798,20,159.6,638.4
26-05-2021,39,PR001,P023,3,1499,4497,20,899.4,3597.6
26-05-2022,23,PR001,P010,2,2199,4398,20,879.6,3518.4
26-05-2022,31,PR001,P024,2,2799,5598,20,1119.6,4478.4
26-05-2022,37,PR001,P010,1,2199,2199,20,439.8,1759.2
26-05-2022,47,PR001,P029,2,99,198,20,39.6,158.4
26-05-2023,15,PR001,P015,2,8499,16998,20,3399.6,13598.4
26-05-2023,35,PR001,P020,1,12999,12999,20,2599.8,10399.2
26-05-2023,38,PR001,P012,1,2999,2999,20,599.8,2399.2
26-06-2020,32,0,P001,2,79999,159998,0,0,159998
26-06-2021,26,0,P026,2,5499,10998,0,0,10998
26-06-2021,30,0,P003,3,89999,269997,0,0,269997
26-06-2022,41,0,P022,1,1999,1999,0,0,1999
26-06-2023,16,0,P021,3,1299,3897,0,0,3897
26-06-2023,33,0,P001,3,79999,239997,0,0,239997
26-06-2023,35,0,P015,1,8499,8499,0,0,8499
26-06-2023,40,0,P019,3,5999,17997,0,0,17997
26-06-2023,47,0,P016,1,24999,24999,0,0,24999
26-06-2023,49,0,P026,1,5499,5499,0,0,5499
26-06-2023,7,0,P009,3,3499,10497,0,0,10497
26-07-2020,10,PR004,P016,3,24999,74997,50,37498.5,37498.5
26-07-2020,22,PR004,P014,1,4999,4999,50,2499.5,2499.5
26-07-2020,24,PR004,P004,3,64999,194997,50,97498.5,97498.5
26-07-2020,38,PR004,P006,3,7499,22497,50,11248.5,11248.5
26-07-2020,46,PR004,P014,1,4999,4999,50,2499.5,2499.5
26-07-2021,26,0,P026,2,5499,10998,0,0,10998
26-07-2021,48,0,P002,3,69999,209997,0,0,209997
26-07-2021,5,0,P008,3,5499,16497,0,0,16497
26-07-2021,50,0,P010,2,2199,4398,0,0,4398
26-07-2022,20,0,P010,2,2199,4398,0,0,4398
26-07-2022,23,0,P023,2,1499,2998,0,0,2998
26-07-2022,43,0,P008,3,5499,16497,0,0,16497
26-07-2023,1,0,P004,2,64999,129998,0,0,129998
26-07-2023,3,0,P027,3,699,2097,0,0,2097
26-07-2023,38,0,P006,2,7499,14998,0,0,14998
26-07-2023,39,0,P013,1,15999,15999,0,0,15999
26-07-2023,44,0,P013,2,15999,31998,0,0,31998
26-08-2020,17,0,P001,2,79999,159998,0,0,159998
26-08-2020,19,0,P024,1,2799,2799,0,0,2799
26-08-2020,48,0,P023,3,1499,4497,0,0,4497
26-08-2021,28,0,P017,3,10499,31497,0,0,31497
26-08-2021,32,0,P026,3,5499,16497,0,0,16497
26-08-2022,16,0,P017,3,10499,31497,0,0,31497
26-08-2023,45,0,P020,2,12999,25998,0,0,25998
26-09-2020,19,0,P005,3,92499,277497,0,0,277497
26-09-2022,38,0,P017,1,10499,10499,0,0,10499
26-10-2020,11,0,P022,3,1999,5997,0,0,5997
26-10-2020,22,0,P007,1,6999,6999,0,0,6999
26-10-2020,25,0,P014,2,4999,9998,0,0,9998
26-10-2020,48,0,P011,1,1499,1499,0,0,1499
26-10-2021,29,0,P025,3,8999,26997,0,0,26997
26-10-2021,5,0,P014,2,4999,9998,0,0,9998
26-10-2021,8,0,P010,1,2199,2199,0,0,2199
26-10-2022,2,0,P025,2,8999,17998,0,0,17998
26-10-2022,37,0,P012,3,2999,8997,0,0,8997
26-10-2022,40,0,P011,2,1499,2998,0,0,2998
26-10-2023,21,0,P020,2,12999,25998,0,0,25998
26-10-2023,26,0,P025,3,8999,26997,0,0,26997
26-10-2023,34,0,P005,1,92499,92499,0,0,92499
26-11-2020,39,0,P014,3,4999,14997,0,0,14997
26-11-2021,32,0,P023,3,1499,4497,0,0,4497
26-11-2021,34,0,P016,1,24999,24999,0,0,24999
26-11-2022,17,0,P022,1,1999,1999,0,0,1999
26-11-2022,33,0,P001,2,79999,159998,0,0,159998
26-11-2022,34,0,P029,3,99,297,0,0,297
26-11-2022,40,0,P029,3,99,297,0,0,297
26-11-2023,10,0,P021,1,1299,1299,0,0,1299
26-11-2023,26,0,P006,1,7499,7499,0,0,7499
26-11-2023,31,0,P003,2,89999,179998,0,0,179998
26-11-2023,39,0,P001,1,79999,79999,0,0,79999
26-12-2020,7,0,P028,3,349,1047,0,0,1047
26-12-2022,30,0,P025,1,8999,8999,0,0,8999
26-12-2023,16,PR005,P012,1,2999,2999,70,2099.3,899.7
26-12-2023,24,PR005,P006,3,7499,22497,70,15747.9,6749.1
26-12-2023,3,PR005,P015,2,8499,16998,70,11898.6,5099.4
27-01-2020,25,0,P027,2,699,1398,0,0,1398
27-01-2020,46,0,P026,3,5499,16497,0,0,16497
27-01-2021,19,0,P011,3,1499,4497,0,0,4497
27-01-2021,2,0,P003,1,89999,89999,0,0,89999
27-01-2021,25,0,P026,1,5499,5499,0,0,5499
27-01-2022,15,0,P003,1,89999,89999,0,0,89999
27-01-2022,28,0,P021,3,1299,3897,0,0,3897
27-01-2022,39,0,P015,3,8499,25497,0,0,25497
27-01-2023,19,0,P025,1,8999,8999,0,0,8999
27-01-2023,29,0,P005,1,92499,92499,0,0,92499
27-01-2023,43,0,P008,1,5499,5499,0,0,5499
27-02-2020,18,0,P020,1,12999,12999,0,0,12999
27-02-2020,27,0,P002,2,69999,139998,0,0,139998
27-02-2020,30,0,P018,2,2299,4598,0,0,4598
27-02-2020,40,0,P020,1,12999,12999,0,0,12999
27-02-2020,44,0,P016,1,24999,24999,0,0,24999
27-02-2020,48,0,P006,3,7499,22497,0,0,22497
27-02-2021,11,0,P020,1,12999,12999,0,0,12999
27-02-2021,26,0,P022,2,1999,3998,0,0,3998
27-02-2021,45,0,P025,3,8999,26997,0,0,26997
27-02-2021,50,0,P018,3,2299,6897,0,0,6897
27-02-2023,36,0,P026,3,5499,16497,0,0,16497
27-02-2023,7,0,P022,2,1999,3998,0,0,3998
27-03-2020,29,0,P028,1,349,349,0,0,349
27-03-2020,46,0,P007,3,6999,20997,0,0,20997
27-03-2021,6,0,P003,2,89999,179998,0,0,179998
27-03-2022,18,0,P014,3,4999,14997,0,0,14997
27-03-2022,18,0,P028,2,349,698,0,0,698
27-03-2022,25,0,P001,3,79999,239997,0,0,239997
27-03-2022,27,0,P022,3,1999,5997,0,0,5997
27-03-2022,30,0,P002,2,69999,139998,0,0,139998
27-04-2020,13,PR001,P019,2,5999,11998,20,2399.6,9598.4
27-04-2020,38,PR001,P017,3,10499,31497,20,6299.4,25197.6
27-04-2020,40,PR001,P024,2,2799,5598,20,1119.6,4478.4
27-04-2021,13,PR001,P002,1,69999,69999,20,13999.8,55999.2
27-04-2021,46,PR001,P028,3,349,1047,20,209.4,837.6
27-04-2022,43,PR001,P009,3,3499,10497,20,2099.4,8397.6
27-04-2022,45,PR001,P011,1,1499,1499,20,299.8,1199.2
27-04-2022,48,PR001,P027,1,699,699,20,139.8,559.2
27-04-2022,49,PR001,P004,1,64999,64999,20,12999.8,51999.2
27-04-2023,7,PR001,P013,3,15999,47997,20,9599.4,38397.6
27-05-2020,28,PR001,P012,2,2999,5998,20,1199.6,4798.4
27-05-2023,5,PR001,P003,2,89999,179998,20,35999.6,143998.4
27-06-2020,26,0,P018,1,2299,2299,0,0,2299
27-06-2020,27,0,P015,3,8499,25497,0,0,25497
27-06-2021,16,0,P002,3,69999,209997,0,0,209997
27-06-2021,26,0,P018,1,2299,2299,0,0,2299
27-06-2022,14,0,P027,1,699,699,0,0,699
27-06-2022,29,0,P008,1,5499,5499,0,0,5499
27-06-2023,16,0,P026,3,5499,16497,0,0,16497
27-06-2023,6,0,P014,2,4999,9998,0,0,9998
27-06-2023,8,0,P020,2,12999,25998,0,0,25998
27-07-2020,16,0,P004,2,64999,129998,0,0,129998
27-07-2021,34,0,P023,1,1499,1499,0,0,1499
27-07-2021,42,0,P007,3,6999,20997,0,0,20997
27-07-2022,23,0,P011,1,1499,1499,0,0,1499
27-07-2022,27,0,P006,3,7499,22497,0,0,22497
27-07-2022,48,0,P019,1,5999,5999,0,0,5999
27-07-2022,8,0,P027,2,699,1398,0,0,1398
27-07-2023,28,0,P026,2,5499,10998,0,0,10998
27-08-2020,14,0,P021,3,1299,3897,0,0,3897
27-08-2020,25,0,P007,2,6999,13998,0,0,13998
27-08-2021,38,0,P004,2,64999,129998,0,0,129998
27-08-2021,4,0,P024,1,2799,2799,0,0,2799
27-08-2021,49,0,P001,1,79999,79999,0,0,79999
27-08-2022,21,0,P016,2,24999,49998,0,0,49998
27-08-2022,41,0,P017,3,10499,31497,0,0,31497
27-08-2023,19,0,P004,3,64999,194997,0,0,194997
27-08-2023,26,0,P003,1,89999,89999,0,0,89999
27-08-2023,49,0,P012,1,2999,2999,0,0,2999
27-08-2023,50,0,P025,2,8999,17998,0,0,17998
27-09-2020,35,0,P018,1,2299,2299,0,0,2299
27-09-2020,36,0,P013,1,15999,15999,0,0,15999
27-09-2020,47,0,P012,1,2999,2999,0,0,2999
27-09-2021,39,0,P001,3,79999,239997,0,0,239997
27-09-2021,43,0,P015,1,8499,8499,0,0,8499
27-09-2021,43,0,P030,3,399,1197,0,0,1197
27-09-2022,27,0,P025,2,8999,17998,0,0,17998
27-09-2022,37,0,P030,2,399,798,0,0,798
27-09-2022,40,0,P013,1,15999,15999,0,0,15999
27-09-2022,49,0,P028,3,349,1047,0,0,1047
27-09-2023,10,0,P026,1,5499,5499,0,0,5499
27-09-2023,11,0,P028,2,349,698,0,0,698
27-09-2023,33,0,P008,1,5499,5499,0,0,5499
27-10-2021,36,0,P006,3,7499,22497,0,0,22497
27-10-2021,38,0,P013,3,15999,47997,0,0,47997
27-10-2022,1,0,P005,3,92499,277497,0,0,277497
27-10-2022,28,0,P019,2,5999,11998,0,0,11998
27-10-2023,23,0,P022,1,1999,1999,0,0,1999
27-10-2023,28,0,P004,1,64999,64999,0,0,64999
27-10-2023,47,0,P003,3,89999,269997,0,0,269997
27-10-2023,49,0,P016,3,24999,74997,0,0,74997
27-11-2020,3,0,P002,1,69999,69999,0,0,69999
27-11-2021,42,0,P014,2,4999,9998,0,0,9998
27-11-2021,5,0,P001,2,79999,159998,0,0,159998
27-11-2022,1,0,P016,3,24999,74997,0,0,74997
27-11-2023,11,0,P022,2,1999,3998,0,0,3998
27-11-2023,29,0,P022,1,1999,1999,0,0,1999
27-11-2023,45,0,P013,1,15999,15999,0,0,15999
27-11-2023,48,0,P011,3,1499,4497,0,0,4497
27-11-2023,6,0,P026,1,5499,5499,0,0,5499
27-12-2020,38,0,P025,3,8999,26997,0,0,26997
27-12-2020,50,0,P029,1,99,99,0,0,99
27-12-2020,6,0,P023,2,1499,2998,0,0,2998
27-12-2021,15,0,P026,2,5499,10998,0,0,10998
27-12-2021,41,0,P018,2,2299,4598,0,0,4598
27-12-2022,16,0,P020,2,12999,25998,0,0,25998
27-12-2022,5,0,P023,1,1499,1499,0,0,1499
27-12-2022,50,0,P009,2,3499,6998,0,0,6998
27-12-2023,26,PR005,P018,2,2299,4598,70,3218.6,1379.4
27-12-2023,36,PR005,P029,3,99,297,70,207.9,89.1
27-12-2023,37,PR005,P018,3,2299,6897,70,4827.9,2069.1
27-12-2023,7,PR005,P028,1,349,349,70,244.3,104.7
27-12-2023,7,PR005,P030,1,399,399,70,279.3,119.7
28-01-2020,18,0,P020,2,12999,25998,0,0,25998
28-01-2020,31,0,P005,2,92499,184998,0,0,184998
28-01-2021,46,0,P025,1,8999,8999,0,0,8999
28-01-2021,47,0,P023,3,1499,4497,0,0,4497
28-01-2022,33,0,P024,1,2799,2799,0,0,2799
28-01-2022,44,0,P027,2,699,1398,0,0,1398
28-01-2023,18,0,P007,1,6999,6999,0,0,6999
28-01-2023,31,0,P019,1,5999,5999,0,0,5999
28-02-2020,1,0,P010,2,2199,4398,0,0,4398
28-02-2020,45,0,P020,2,12999,25998,0,0,25998
28-02-2020,7,0,P006,3,7499,22497,0,0,22497
28-02-2021,41,0,P024,3,2799,8397,0,0,8397
28-02-2021,45,0,P011,2,1499,2998,0,0,2998
28-02-2023,24,0,P005,3,92499,277497,0,0,277497
28-02-2023,39,0,P023,1,1499,1499,0,0,1499
28-03-2020,13,0,P028,1,349,349,0,0,349
28-03-2020,14,0,P009,3,3499,10497,0,0,10497
28-03-2020,26,0,P024,1,2799,2799,0,0,2799
28-03-2021,22,0,P028,2,349,698,0,0,698
28-03-2021,45,0,P018,3,2299,6897,0,0,6897
28-03-2021,46,0,P008,3,5499,16497,0,0,16497
28-03-2022,14,0,P029,1,99,99,0,0,99
28-03-2022,2,0,P016,2,24999,49998,0,0,49998
28-03-2022,32,0,P016,1,24999,24999,0,0,24999
28-03-2023,24,0,P024,3,2799,8397,0,0,8397
28-04-2020,10,PR001,P030,1,399,399,20,79.8,319.2
28-04-2020,27,PR001,P024,2,2799,5598,20,1119.6,4478.4
28-04-2020,28,PR001,P007,3,6999,20997,20,4199.4,16797.6
28-04-2020,6,PR001,P002,1,69999,69999,20,13999.8,55999.2
28-04-2021,12,PR001,P002,1,69999,69999,20,13999.8,55999.2
28-04-2021,17,PR001,P020,3,12999,38997,20,7799.4,31197.6
28-04-2021,9,PR001,P002,3,69999,209997,20,41999.4,167997.6
28-04-2022,11,PR001,P024,3,2799,8397,20,1679.4,6717.6
28-04-2022,42,PR001,P029,1,99,99,20,19.8,79.2
28-04-2023,8,PR001,P028,2,349,698,20,139.6,558.4
28-05-2020,17,PR001,P023,2,1499,2998,20,599.6,2398.4
28-05-2020,4,PR001,P026,3,5499,16497,20,3299.4,13197.6
28-05-2021,13,PR001,P001,3,79999,239997,20,47999.4,191997.6
28-05-2021,27,PR001,P002,3,69999,209997,20,41999.4,167997.6
28-05-2021,34,PR001,P009,1,3499,3499,20,699.8,2799.2
28-05-2022,17,PR001,P010,3,2199,6597,20,1319.4,5277.6
28-05-2022,36,PR001,P018,3,2299,6897,20,1379.4,5517.6
28-05-2022,4,PR001,P021,2,1299,2598,20,519.6,2078.4
28-05-2022,44,PR001,P015,3,8499,25497,20,5099.4,20397.6
28-05-2022,50,PR001,P030,1,399,399,20,79.8,319.2
28-05-2023,14,PR001,P026,2,5499,10998,20,2199.6,8798.4
28-05-2023,20,PR001,P013,3,15999,47997,20,9599.4,38397.6
28-05-2023,39,PR001,P019,3,5999,17997,20,3599.4,14397.6
28-05-2023,44,PR001,P020,2,12999,25998,20,5199.6,20798.4
28-06-2020,1,0,P009,3,3499,10497,0,0,10497
28-06-2020,13,0,P017,3,10499,31497,0,0,31497
28-06-2020,18,0,P005,3,92499,277497,0,0,277497
28-06-2020,26,0,P021,3,1299,3897,0,0,3897
28-06-2020,8,0,P004,2,64999,129998,0,0,129998
28-06-2021,44,0,P007,2,6999,13998,0,0,13998
28-06-2022,28,0,P001,2,79999,159998,0,0,159998
28-06-2022,42,0,P016,2,24999,49998,0,0,49998
28-06-2022,7,0,P030,3,399,1197,0,0,1197
28-06-2023,4,0,P015,1,8499,8499,0,0,8499
28-06-2023,41,0,P025,1,8999,8999,0,0,8999
28-06-2023,46,0,P010,2,2199,4398,0,0,4398
28-06-2023,49,0,P011,2,1499,2998,0,0,2998
28-07-2020,10,0,P009,1,3499,3499,0,0,3499
28-07-2020,23,0,P015,1,8499,8499,0,0,8499
28-07-2020,5,0,P019,2,5999,11998,0,0,11998
28-07-2021,27,0,P008,2,5499,10998,0,0,10998
28-07-2022,25,0,P012,2,2999,5998,0,0,5998
28-07-2022,3,0,P002,1,69999,69999,0,0,69999
28-07-2022,46,0,P002,3,69999,209997,0,0,209997
28-07-2023,15,0,P013,2,15999,31998,0,0,31998
28-07-2023,36,0,P010,2,2199,4398,0,0,4398
28-08-2020,10,0,P016,3,24999,74997,0,0,74997
28-08-2020,14,0,P017,3,10499,31497,0,0,31497
28-08-2021,26,0,P016,3,24999,74997,0,0,74997
28-08-2021,27,0,P009,1,3499,3499,0,0,3499
28-08-2022,19,0,P030,1,399,399,0,0,399
28-08-2022,43,0,P029,1,99,99,0,0,99
28-08-2022,45,0,P009,1,3499,3499,0,0,3499
28-08-2022,47,0,P023,3,1499,4497,0,0,4497
28-08-2023,18,0,P006,1,7499,7499,0,0,7499
28-08-2023,36,0,P011,2,1499,2998,0,0,2998
28-08-2023,38,0,P002,2,69999,139998,0,0,139998
28-08-2023,47,0,P006,1,7499,7499,0,0,7499
28-09-2020,2,0,P003,2,89999,179998,0,0,179998
28-09-2020,34,0,P009,2,3499,6998,0,0,6998
28-09-2020,48,0,P025,3,8999,26997,0,0,26997
28-09-2021,20,0,P020,3,12999,38997,0,0,38997
28-09-2021,3,0,P026,1,5499,5499,0,0,5499
28-09-2021,36,0,P027,2,699,1398,0,0,1398
28-09-2022,39,0,P011,2,1499,2998,0,0,2998
28-09-2023,12,0,P025,2,8999,17998,0,0,17998
28-09-2023,19,0,P005,2,92499,184998,0,0,184998
28-09-2023,23,0,P009,1,3499,3499,0,0,3499
28-09-2023,37,0,P016,2,24999,49998,0,0,49998
28-09-2023,4,0,P024,1,2799,2799,0,0,2799
28-10-2022,23,0,P025,2,8999,17998,0,0,17998
28-10-2022,49,0,P021,1,1299,1299,0,0,1299
28-10-2022,5,0,P003,2,89999,179998,0,0,179998
28-10-2022,5,0,P010,3,2199,6597,0,0,6597
28-10-2022,50,0,P009,3,3499,10497,0,0,10497
28-10-2022,9,0,P007,3,6999,20997,0,0,20997
28-10-2023,16,0,P017,2,10499,20998,0,0,20998
28-10-2023,44,0,P022,3,1999,5997,0,0,5997
28-11-2020,31,0,P011,3,1499,4497,0,0,4497
28-11-2020,34,0,P010,3,2199,6597,0,0,6597
28-11-2020,8,0,P019,2,5999,11998,0,0,11998
28-11-2022,22,0,P012,2,2999,5998,0,0,5998
28-11-2022,24,0,P021,1,1299,1299,0,0,1299
28-11-2022,29,0,P007,1,6999,6999,0,0,6999
28-11-2023,2,0,P016,3,24999,74997,0,0,74997
28-11-2023,24,0,P017,3,10499,31497,0,0,31497
28-11-2023,40,0,P003,3,89999,269997,0,0,269997
28-12-2020,25,0,P022,1,1999,1999,0,0,1999
28-12-2020,41,0,P030,2,399,798,0,0,798
28-12-2021,35,0,P006,2,7499,14998,0,0,14998
28-12-2022,12,0,P021,2,1299,2598,0,0,2598
28-12-2022,19,0,P028,2,349,698,0,0,698
28-12-2022,2,0,P011,1,1499,1499,0,0,1499
28-12-2022,20,0,P009,2,3499,6998,0,0,6998
28-12-2023,26,PR005,P012,1,2999,2999,70,2099.3,899.7
28-12-2023,36,PR005,P010,1,2199,2199,70,1539.3,659.7
28-12-2023,48,PR005,P020,1,12999,12999,70,9099.3,3899.7
29-01-2020,43,0,P025,3,8999,26997,0,0,26997
29-01-2021,14,0,P015,1,8499,8499,0,0,8499
29-01-2021,19,0,P012,3,2999,8997,0,0,8997
29-01-2021,26,0,P008,3,5499,16497,0,0,16497
29-01-2021,42,0,P015,3,8499,25497,0,0,25497
29-01-2021,5,0,P013,3,15999,47997,0,0,47997
29-01-2022,41,0,P011,3,1499,4497,0,0,4497
29-01-2022,9,0,P010,1,2199,2199,0,0,2199
29-01-2023,11,0,P023,3,1499,4497,0,0,4497
29-01-2023,42,0,P020,1,12999,12999,0,0,12999
29-01-2023,5,0,P011,1,1499,1499,0,0,1499
29-02-2020,49,0,P012,2,2999,5998,0,0,5998
29-02-2020,8,0,P008,3,5499,16497,0,0,16497
29-02-2020,8,0,P021,2,1299,2598,0,0,2598
29-03-2020,29,0,P020,2,12999,25998,0,0,25998
29-03-2020,31,0,P008,2,5499,10998,0,0,10998
29-03-2020,49,0,P013,3,15999,47997,0,0,47997
29-03-2021,20,0,P002,2,69999,139998,0,0,139998
29-03-2021,30,0,P022,2,1999,3998,0,0,3998
29-03-2021,9,0,P007,1,6999,6999,0,0,6999
29-03-2022,2,0,P001,1,79999,79999,0,0,79999
